jaar;gebiedcode15;variabele;waarde;
2020;M57;BEVNW_P;25.9;
2019;M57;BEVNW_P;26.3;
2017;M57;BEVNW_P;25.2;
2016;M57;BEVNW_P;24.3;
2015;M57;BEVNW_P;24.3;
2020;M57;BEVEGNW;489;
2019;M57;BEVEGNW;497;
2017;M57;BEVEGNW;479;
2016;M57;BEVEGNW;460;
2015;M57;BEVEGNW;460;
2020;M57;BEVEGWEST;204;
2019;M57;BEVEGWEST;197;
2017;M57;BEVEGWEST;183;
2016;M57;BEVEGWEST;181;
2015;M57;BEVEGWEST;175;
2020;M57;BEVNSTEDELING;695;
2019;M57;BEVNSTEDELING;699;
2017;M57;BEVNSTEDELING;717;
2016;M57;BEVNSTEDELING;708;
2015;M57;BEVNSTEDELING;674;
2020;M57;BEVNSTEDELING_P;21.5;
2019;M57;BEVNSTEDELING_P;21.4;
2017;M57;BEVNSTEDELING_P;22.2;
2016;M57;BEVNSTEDELING_P;22.0;
2015;M57;BEVNSTEDELING_P;21.2;
2017;M57;BEVOPLLAAG_P;31;
2016;M57;BEVOPLLAAG_P;32;
2015;M57;BEVOPLLAAG_P;32;
2017;M57;BEVOPLMID_P;33;
2016;M57;BEVOPLMID_P;33;
2015;M57;BEVOPLMID_P;34;
2017;M57;BEVOPLHOOG_P;36;
2016;M57;BEVOPLHOOG_P;35;
2015;M57;BEVOPLHOOG_P;34;
2020;M57;BEVHHMKIND;426;
2019;M57;BEVHHMKIND;424;
2017;M57;BEVHHMKIND;402;
2016;M57;BEVHHMKIND;405;
2015;M57;BEVHHMKIND;377;
2020;M57;BEVHHMKIND_P;21.7;
2019;M57;BEVHHMKIND_P;21.3;
2017;M57;BEVHHMKIND_P;20.0;
2016;M57;BEVHHMKIND_P;20.4;
2015;M57;BEVHHMKIND_P;19.0;
2020;M57;BEV1P80PLUS;135;
2019;M57;BEV1P80PLUS;143;
2017;M57;BEV1P80PLUS;138;
2016;M57;BEV1P80PLUS;133;
2015;M57;BEV1P80PLUS;134;
2020;M57;BEV1P80PLUS_P;4.2;
2019;M57;BEV1P80PLUS_P;4.4;
2017;M57;BEV1P80PLUS_P;4.3;
2016;M57;BEV1P80PLUS_P;4.1;
2015;M57;BEV1P80PLUS_P;4.2;
2020;M57;BEV1P65_79V;156;
2019;M57;BEV1P65_79V;156;
2017;M57;BEV1P65_79V;158;
2016;M57;BEV1P65_79V;158;
2015;M57;BEV1P65_79V;164;
2020;M57;BEV1P65_79M;112;
2019;M57;BEV1P65_79M;123;
2017;M57;BEV1P65_79M;121;
2016;M57;BEV1P65_79M;117;
2015;M57;BEV1P65_79M;114;
2020;M57;BEV1P80PLUSV;102;
2019;M57;BEV1P80PLUSV;108;
2017;M57;BEV1P80PLUSV;106;
2016;M57;BEV1P80PLUSV;108;
2015;M57;BEV1P80PLUSV;105;
2020;M57;BEV1P80PLUSM;33;
2019;M57;BEV1P80PLUSM;35;
2017;M57;BEV1P80PLUSM;32;
2016;M57;BEV1P80PLUSM;25;
2015;M57;BEV1P80PLUSM;29;
2018;M57;BEVTOTAAL;3253;
2018;M57;BEVMAN;1517;
2018;M57;BEVVROUW;1736;
2018;M57;BEVMAN_P;46.6;
2018;M57;BEVVROUW_P;53.4;
2018;M57;BEVDICHT;3058;
2018;M57;BEVSUR;224;
2018;M57;BEVANTIL;23;
2018;M57;BEVTURK;54;
2018;M57;BEVMAROK;209;
2018;M57;BEVOVNW;335;
2018;M57;BEVWEST;404;
2018;M57;BEVAUTOCH;2004;
2018;M57;BEVSUR_P;6.9;
2018;M57;BEVANTIL_P;0.7;
2018;M57;BEVTURK_P;1.7;
2018;M57;BEVMAROK_P;6.4;
2018;M57;BEVOVNW_P;10.3;
2018;M57;BEVWEST_P;12.4;
2018;M57;BEVAUTOCH_P;61.6;
2018;M57;BEVNW;845;
2018;M57;BEVNW_P;26.0;
2018;M57;BEVEGNW;493;
2018;M57;BEVEGWEST;192;
2018;M57;BEVNSTEDELING;719;
2018;M57;BEVNSTEDELING_P;22.1;
2018;M57;BEVOPLLAAG_P;31;
2018;M57;BEVOPLMID_P;33;
2018;M57;BEVOPLHOOG_P;36;
2018;M57;BEVHHMKIND;409;
2018;M57;BEVHHMKIND_P;20.4;
2018;M57;BEV1P80PLUS;155;
2018;M57;BEV1P80PLUS_P;4.8;
2018;M57;BEV1P65_79V;156;
2018;M57;BEV1P65_79M;125;
2018;M57;BEV1P80PLUSV;119;
2018;M57;BEV1P80PLUSM;36;
2018;M57;BEV0_4;145;
2018;M57;BEV5_9;143;
2018;M57;BEV10_14;110;
2018;M57;BEV15_19;133;
2018;M57;BEV20_24;127;
2018;M57;BEV25_29;207;
2018;M57;BEV30_34;229;
2018;M57;BEV35_39;245;
2018;M57;BEV40_44;215;
2018;M57;BEV45_49;252;
2018;M57;BEV50_54;236;
2018;M57;BEV55_59;220;
2018;M57;BEV60_64;190;
2020;M57;BEV0_4;161;
2019;M57;BEV0_4;149;
2017;M57;BEV0_4;158;
2016;M57;BEV0_4;157;
2015;M57;BEV0_4;144;
2020;M57;BEV5_9;122;
2019;M57;BEV5_9;138;
2017;M57;BEV5_9;130;
2016;M57;BEV5_9;125;
2015;M57;BEV5_9;118;
2020;M57;BEV10_14;127;
2019;M57;BEV10_14;114;
2017;M57;BEV10_14;107;
2016;M57;BEV10_14;106;
2015;M57;BEV10_14;111;
2020;M57;BEV15_19;139;
2019;M57;BEV15_19;136;
2017;M57;BEV15_19;118;
2016;M57;BEV15_19;110;
2015;M57;BEV15_19;106;
2020;M57;BEV20_24;145;
2019;M57;BEV20_24;138;
2017;M57;BEV20_24;133;
2016;M57;BEV20_24;124;
2015;M57;BEV20_24;124;
2020;M57;BEV25_29;180;
2019;M57;BEV25_29;212;
2017;M57;BEV25_29;213;
2016;M57;BEV25_29;195;
2015;M57;BEV25_29;195;
2020;M57;BEV30_34;250;
2019;M57;BEV30_34;236;
2017;M57;BEV30_34;234;
2016;M57;BEV30_34;239;
2015;M57;BEV30_34;224;
2020;M57;BEV35_39;236;
2019;M57;BEV35_39;233;
2017;M57;BEV35_39;245;
2016;M57;BEV35_39;242;
2015;M57;BEV35_39;222;
2020;M57;BEV40_44;201;
2019;M57;BEV40_44;219;
2017;M57;BEV40_44;211;
2016;M57;BEV40_44;218;
2015;M57;BEV40_44;223;
2020;M57;BEV45_49;212;
2019;M57;BEV45_49;227;
2017;M57;BEV45_49;245;
2016;M57;BEV45_49;242;
2015;M57;BEV45_49;255;
2020;M57;BEV50_54;255;
2019;M57;BEV50_54;241;
2017;M57;BEV50_54;245;
2016;M57;BEV50_54;253;
2015;M57;BEV50_54;244;
2020;M57;BEV55_59;241;
2019;M57;BEV55_59;240;
2017;M57;BEV55_59;209;
2016;M57;BEV55_59;210;
2015;M57;BEV55_59;201;
2020;M57;BEV60_64;188;
2019;M57;BEV60_64;188;
2017;M57;BEV60_64;207;
2016;M57;BEV60_64;212;
2015;M57;BEV60_64;220;
2018;M57;IINKQ1_P;41;
2017;M57;IINKQ1_P;41;
2016;M57;IINKQ1_P;42;
2015;M57;IINKQ1_P;43;
2018;M57;IINKQ2_P;26;
2017;M57;IINKQ2_P;27;
2016;M57;IINKQ2_P;26;
2015;M57;IINKQ2_P;26;
2018;M57;IINKQ3_P;17;
2017;M57;IINKQ3_P;16;
2016;M57;IINKQ3_P;17;
2015;M57;IINKQ3_P;17;
2018;M57;IINKQ4_P;10;
2017;M57;IINKQ4_P;10;
2016;M57;IINKQ4_P;10;
2015;M57;IINKQ4_P;9;
2018;M57;IINKQ5_P;6;
2017;M57;IINKQ5_P;6;
2016;M57;IINKQ5_P;6;
2015;M57;IINKQ5_P;5;
2020;M58;BEVTOTAAL;5083;
2019;M58;BEVTOTAAL;4800;
2017;M58;BEVTOTAAL;4428;
2016;M58;BEVTOTAAL;3923;
2015;M58;BEVTOTAAL;2922;
2020;M58;BEVMAN;2617;
2019;M58;BEVMAN;2434;
2017;M58;BEVMAN;2287;
2016;M58;BEVMAN;1950;
2015;M58;BEVMAN;1463;
2020;M58;BEVVROUW;2466;
2019;M58;BEVVROUW;2366;
2017;M58;BEVVROUW;2141;
2016;M58;BEVVROUW;1973;
2015;M58;BEVVROUW;1459;
2020;M58;BEVMAN_P;51.5;
2019;M58;BEVMAN_P;50.7;
2017;M58;BEVMAN_P;51.6;
2016;M58;BEVMAN_P;49.7;
2015;M58;BEVMAN_P;50.1;
2020;M58;BEVVROUW_P;48.5;
2019;M58;BEVVROUW_P;49.3;
2017;M58;BEVVROUW_P;48.4;
2016;M58;BEVVROUW_P;50.3;
2015;M58;BEVVROUW_P;49.9;
2020;M58;BEVDICHT;1827;
2019;M58;BEVDICHT;1723;
2017;M58;BEVDICHT;1569;
2016;M58;BEVDICHT;1386;
2015;M58;BEVDICHT;1033;
2020;M58;BEVSUR;143;
2019;M58;BEVSUR;164;
2017;M58;BEVSUR;149;
2016;M58;BEVSUR;171;
2015;M58;BEVSUR;113;
2020;M58;BEVANTIL;70;
2019;M58;BEVANTIL;108;
2017;M58;BEVANTIL;125;
2016;M58;BEVANTIL;136;
2015;M58;BEVANTIL;103;
2020;M58;BEVTURK;98;
2019;M58;BEVTURK;88;
2017;M58;BEVTURK;67;
2016;M58;BEVTURK;60;
2015;M58;BEVTURK;47;
2020;M58;BEVMAROK;62;
2019;M58;BEVMAROK;73;
2017;M58;BEVMAROK;60;
2016;M58;BEVMAROK;57;
2015;M58;BEVMAROK;54;
2020;M58;BEVOVNW;634;
2019;M58;BEVOVNW;547;
2017;M58;BEVOVNW;697;
2016;M58;BEVOVNW;342;
2015;M58;BEVOVNW;240;
2020;M58;BEVWEST;1252;
2019;M58;BEVWEST;1104;
2017;M58;BEVWEST;775;
2016;M58;BEVWEST;678;
2015;M58;BEVWEST;505;
2020;M58;BEVAUTOCH;2824;
2019;M58;BEVAUTOCH;2716;
2017;M58;BEVAUTOCH;2555;
2016;M58;BEVAUTOCH;2479;
2015;M58;BEVAUTOCH;1860;
2020;M58;BEVSUR_P;2.8;
2019;M58;BEVSUR_P;3.4;
2017;M58;BEVSUR_P;3.4;
2016;M58;BEVSUR_P;4.4;
2015;M58;BEVSUR_P;3.9;
2020;M58;BEVANTIL_P;1.4;
2019;M58;BEVANTIL_P;2.3;
2017;M58;BEVANTIL_P;2.8;
2016;M58;BEVANTIL_P;3.5;
2015;M58;BEVANTIL_P;3.5;
2020;M58;BEVTURK_P;1.9;
2019;M58;BEVTURK_P;1.8;
2017;M58;BEVTURK_P;1.5;
2016;M58;BEVTURK_P;1.5;
2015;M58;BEVTURK_P;1.6;
2020;M58;BEVMAROK_P;1.2;
2019;M58;BEVMAROK_P;1.5;
2017;M58;BEVMAROK_P;1.4;
2016;M58;BEVMAROK_P;1.5;
2015;M58;BEVMAROK_P;1.8;
2020;M58;BEVOVNW_P;12.5;
2019;M58;BEVOVNW_P;11.4;
2017;M58;BEVOVNW_P;15.7;
2016;M58;BEVOVNW_P;8.7;
2015;M58;BEVOVNW_P;8.2;
2020;M58;BEVWEST_P;24.6;
2019;M58;BEVWEST_P;23.0;
2017;M58;BEVWEST_P;17.5;
2016;M58;BEVWEST_P;17.3;
2015;M58;BEVWEST_P;17.3;
2020;M58;BEVAUTOCH_P;55.6;
2019;M58;BEVAUTOCH_P;56.6;
2017;M58;BEVAUTOCH_P;57.7;
2016;M58;BEVAUTOCH_P;63.2;
2015;M58;BEVAUTOCH_P;63.7;
2020;M58;BEVNW;1007;
2019;M58;BEVNW;980;
2017;M58;BEVNW;1098;
2016;M58;BEVNW;766;
2015;M58;BEVNW;557;
2020;M58;BEVNW_P;19.8;
2019;M58;BEVNW_P;20.4;
2017;M58;BEVNW_P;24.8;
2016;M58;BEVNW_P;19.5;
2015;M58;BEVNW_P;19.1;
2020;M58;BEVEGNW;629;
2019;M58;BEVEGNW;589;
2017;M58;BEVEGNW;751;
2016;M58;BEVEGNW;397;
2015;M58;BEVEGNW;317;
2020;M58;BEVEGWEST;877;
2019;M58;BEVEGWEST;748;
2017;M58;BEVEGWEST;452;
2016;M58;BEVEGWEST;382;
2015;M58;BEVEGWEST;284;
2020;M58;BEVNSTEDELING;2792;
2019;M58;BEVNSTEDELING;2653;
2017;M58;BEVNSTEDELING;2364;
2016;M58;BEVNSTEDELING;2277;
2015;M58;BEVNSTEDELING;1637;
2020;M58;BEVNSTEDELING_P;54.9;
2019;M58;BEVNSTEDELING_P;55.3;
2017;M58;BEVNSTEDELING_P;53.4;
2016;M58;BEVNSTEDELING_P;58.0;
2015;M58;BEVNSTEDELING_P;56.0;
2017;M58;BEVOPLLAAG_P;7;
2016;M58;BEVOPLLAAG_P;7;
2015;M58;BEVOPLLAAG_P;8;
2017;M58;BEVOPLMID_P;38;
2016;M58;BEVOPLMID_P;46;
2015;M58;BEVOPLMID_P;50;
2017;M58;BEVOPLHOOG_P;55;
2016;M58;BEVOPLHOOG_P;47;
2015;M58;BEVOPLHOOG_P;42;
2020;M58;BEVHHMKIND;300;
2019;M58;BEVHHMKIND;251;
2017;M58;BEVHHMKIND;177;
2016;M58;BEVHHMKIND;163;
2015;M58;BEVHHMKIND;147;
2020;M58;BEVHHMKIND_P;8.8;
2019;M58;BEVHHMKIND_P;7.2;
2017;M58;BEVHHMKIND_P;5.7;
2016;M58;BEVHHMKIND_P;5.5;
2015;M58;BEVHHMKIND_P;7.1;
2020;M58;BEV1P80PLUS;9;
2019;M58;BEV1P80PLUS;8;
2017;M58;BEV1P80PLUS;6;
2016;M58;BEV1P80PLUS;4;
2015;M58;BEV1P80PLUS;1;
2020;M58;BEV1P80PLUS_P;0.2;
2019;M58;BEV1P80PLUS_P;0.2;
2017;M58;BEV1P80PLUS_P;0.1;
2016;M58;BEV1P80PLUS_P;0.1;
2015;M58;BEV1P80PLUS_P;0.0;
2020;M58;BEV1P65_79V;42;
2019;M58;BEV1P65_79V;36;
2017;M58;BEV1P65_79V;32;
2016;M58;BEV1P65_79V;28;
2015;M58;BEV1P65_79V;27;
2020;M58;BEV1P65_79M;35;
2019;M58;BEV1P65_79M;28;
2017;M58;BEV1P65_79M;30;
2016;M58;BEV1P65_79M;24;
2015;M58;BEV1P65_79M;24;
2020;M58;BEV1P80PLUSV;2;
2019;M58;BEV1P80PLUSV;2;
2017;M58;BEV1P80PLUSV;3;
2016;M58;BEV1P80PLUSV;3;
2015;M58;BEV1P80PLUSV;1;
2020;M58;BEV1P80PLUSM;7;
2019;M58;BEV1P80PLUSM;6;
2017;M58;BEV1P80PLUSM;3;
2016;M58;BEV1P80PLUSM;1;
2015;M58;BEV1P80PLUSM;0;
2018;M58;BEVTOTAAL;4604;
2018;M58;BEVMAN;2411;
2018;M58;BEVVROUW;2193;
2018;M58;BEVMAN_P;52.4;
2018;M58;BEVVROUW_P;47.6;
2018;M58;BEVDICHT;1652;
2018;M58;BEVSUR;173;
2018;M58;BEVANTIL;120;
2018;M58;BEVTURK;70;
2018;M58;BEVMAROK;64;
2018;M58;BEVOVNW;713;
2018;M58;BEVWEST;838;
2018;M58;BEVAUTOCH;2626;
2018;M58;BEVSUR_P;3.8;
2018;M58;BEVANTIL_P;2.6;
2018;M58;BEVTURK_P;1.5;
2018;M58;BEVMAROK_P;1.4;
2018;M58;BEVOVNW_P;15.5;
2018;M58;BEVWEST_P;18.2;
2018;M58;BEVAUTOCH_P;57.0;
2018;M58;BEVNW;1140;
2018;M58;BEVNW_P;24.8;
2018;M58;BEVEGNW;770;
2018;M58;BEVEGWEST;491;
2018;M58;BEVNSTEDELING;2388;
2018;M58;BEVNSTEDELING_P;51.9;
2018;M58;BEVOPLLAAG_P;7;
2018;M58;BEVOPLMID_P;34;
2018;M58;BEVOPLHOOG_P;59;
2018;M58;BEVHHMKIND;256;
2018;M58;BEVHHMKIND_P;7.6;
2018;M58;BEV1P80PLUS;8;
2018;M58;BEV1P80PLUS_P;0.2;
2018;M58;BEV1P65_79V;34;
2018;M58;BEV1P65_79M;31;
2018;M58;BEV1P80PLUSV;3;
2018;M58;BEV1P80PLUSM;5;
2018;M58;BEV0_4;163;
2018;M58;BEV5_9;83;
2018;M58;BEV10_14;64;
2018;M58;BEV15_19;142;
2018;M58;BEV20_24;1309;
2018;M58;BEV25_29;1103;
2018;M58;BEV30_34;485;
2018;M58;BEV35_39;292;
2018;M58;BEV40_44;190;
2018;M58;BEV45_49;169;
2018;M58;BEV50_54;143;
2018;M58;BEV55_59;134;
2018;M58;BEV60_64;125;
2020;M58;BEV0_4;181;
2019;M58;BEV0_4;152;
2017;M58;BEV0_4;123;
2016;M58;BEV0_4;98;
2015;M58;BEV0_4;97;
2020;M58;BEV5_9;104;
2019;M58;BEV5_9;94;
2017;M58;BEV5_9;66;
2016;M58;BEV5_9;47;
2015;M58;BEV5_9;34;
2020;M58;BEV10_14;65;
2019;M58;BEV10_14;47;
2017;M58;BEV10_14;61;
2016;M58;BEV10_14;41;
2015;M58;BEV10_14;38;
2020;M58;BEV15_19;105;
2019;M58;BEV15_19;177;
2017;M58;BEV15_19;174;
2016;M58;BEV15_19;261;
2015;M58;BEV15_19;154;
2020;M58;BEV20_24;806;
2019;M58;BEV20_24;1266;
2017;M58;BEV20_24;1607;
2016;M58;BEV20_24;1567;
2015;M58;BEV20_24;944;
2020;M58;BEV25_29;1562;
2019;M58;BEV25_29;1279;
2017;M58;BEV25_29;883;
2016;M58;BEV25_29;663;
2015;M58;BEV25_29;495;
2020;M58;BEV30_34;807;
2019;M58;BEV30_34;524;
2017;M58;BEV30_34;389;
2016;M58;BEV30_34;303;
2015;M58;BEV30_34;269;
2020;M58;BEV35_39;366;
2019;M58;BEV35_39;288;
2017;M58;BEV35_39;262;
2016;M58;BEV35_39;219;
2015;M58;BEV35_39;217;
2020;M58;BEV40_44;240;
2019;M58;BEV40_44;205;
2017;M58;BEV40_44;181;
2016;M58;BEV40_44;133;
2015;M58;BEV40_44;139;
2020;M58;BEV45_49;174;
2019;M58;BEV45_49;164;
2017;M58;BEV45_49;146;
2016;M58;BEV45_49;136;
2015;M58;BEV45_49;121;
2020;M58;BEV50_54;175;
2019;M58;BEV50_54;148;
2017;M58;BEV50_54;134;
2016;M58;BEV50_54;107;
2015;M58;BEV50_54;99;
2020;M58;BEV55_59;143;
2019;M58;BEV55_59;120;
2017;M58;BEV55_59;123;
2016;M58;BEV55_59;102;
2015;M58;BEV55_59;85;
2020;M58;BEV60_64;112;
2019;M58;BEV60_64;114;
2017;M58;BEV60_64;99;
2016;M58;BEV60_64;84;
2015;M58;BEV60_64;85;
2018;M58;IINKQ1_P;34;
2017;M58;IINKQ1_P;36;
2016;M58;IINKQ1_P;35;
2015;M58;IINKQ1_P;35;
2018;M58;IINKQ2_P;21;
2017;M58;IINKQ2_P;22;
2016;M58;IINKQ2_P;20;
2015;M58;IINKQ2_P;16;
2018;M58;IINKQ3_P;13;
2017;M58;IINKQ3_P;12;
2016;M58;IINKQ3_P;13;
2015;M58;IINKQ3_P;13;
2018;M58;IINKQ4_P;11;
2017;M58;IINKQ4_P;10;
2016;M58;IINKQ4_P;11;
2015;M58;IINKQ4_P;12;
2018;M58;IINKQ5_P;20;
2017;M58;IINKQ5_P;20;
2016;M58;IINKQ5_P;21;
2015;M58;IINKQ5_P;24;
2020;N60;BEVTOTAAL;9561;
2019;N60;BEVTOTAAL;9646;
2017;N60;BEVTOTAAL;9731;
2016;N60;BEVTOTAAL;9655;
2015;N60;BEVTOTAAL;9679;
2020;N60;BEVMAN;4719;
2019;N60;BEVMAN;4775;
2017;N60;BEVMAN;4810;
2016;N60;BEVMAN;4769;
2015;N60;BEVMAN;4797;
2020;N60;BEVVROUW;4842;
2019;N60;BEVVROUW;4871;
2017;N60;BEVVROUW;4921;
2016;N60;BEVVROUW;4886;
2015;N60;BEVVROUW;4882;
2020;N60;BEVMAN_P;49.4;
2019;N60;BEVMAN_P;49.5;
2017;N60;BEVMAN_P;49.4;
2016;N60;BEVMAN_P;49.4;
2015;N60;BEVMAN_P;49.6;
2020;N60;BEVVROUW_P;50.6;
2019;N60;BEVVROUW_P;50.5;
2017;N60;BEVVROUW_P;50.6;
2016;N60;BEVVROUW_P;50.6;
2015;N60;BEVVROUW_P;50.4;
2020;N60;BEVDICHT;8131;
2019;N60;BEVDICHT;8204;
2017;N60;BEVDICHT;8237;
2016;N60;BEVDICHT;8182;
2015;N60;BEVDICHT;8203;
2020;N60;BEVSUR;689;
2019;N60;BEVSUR;708;
2017;N60;BEVSUR;744;
2016;N60;BEVSUR;750;
2015;N60;BEVSUR;729;
2020;N60;BEVANTIL;137;
2019;N60;BEVANTIL;130;
2017;N60;BEVANTIL;133;
2016;N60;BEVANTIL;131;
2015;N60;BEVANTIL;141;
2020;N60;BEVTURK;428;
2019;N60;BEVTURK;456;
2017;N60;BEVTURK;484;
2016;N60;BEVTURK;482;
2015;N60;BEVTURK;514;
2020;N60;BEVMAROK;1066;
2019;N60;BEVMAROK;1094;
2017;N60;BEVMAROK;1123;
2016;N60;BEVMAROK;1122;
2015;N60;BEVMAROK;1160;
2020;N60;BEVOVNW;1535;
2019;N60;BEVOVNW;1514;
2017;N60;BEVOVNW;1385;
2016;N60;BEVOVNW;1329;
2015;N60;BEVOVNW;1261;
2020;N60;BEVWEST;1214;
2019;N60;BEVWEST;1176;
2017;N60;BEVWEST;1128;
2016;N60;BEVWEST;1098;
2015;N60;BEVWEST;1050;
2020;N60;BEVAUTOCH;4492;
2019;N60;BEVAUTOCH;4568;
2017;N60;BEVAUTOCH;4734;
2016;N60;BEVAUTOCH;4743;
2015;N60;BEVAUTOCH;4824;
2020;N60;BEVSUR_P;7.2;
2019;N60;BEVSUR_P;7.3;
2017;N60;BEVSUR_P;7.6;
2016;N60;BEVSUR_P;7.8;
2015;N60;BEVSUR_P;7.5;
2020;N60;BEVANTIL_P;1.4;
2019;N60;BEVANTIL_P;1.3;
2017;N60;BEVANTIL_P;1.4;
2016;N60;BEVANTIL_P;1.4;
2015;N60;BEVANTIL_P;1.5;
2020;N60;BEVTURK_P;4.5;
2019;N60;BEVTURK_P;4.7;
2017;N60;BEVTURK_P;5.0;
2016;N60;BEVTURK_P;5.0;
2015;N60;BEVTURK_P;5.3;
2020;N60;BEVMAROK_P;11.1;
2019;N60;BEVMAROK_P;11.3;
2017;N60;BEVMAROK_P;11.5;
2016;N60;BEVMAROK_P;11.6;
2015;N60;BEVMAROK_P;12.0;
2020;N60;BEVOVNW_P;16.1;
2019;N60;BEVOVNW_P;15.7;
2017;N60;BEVOVNW_P;14.2;
2016;N60;BEVOVNW_P;13.8;
2015;N60;BEVOVNW_P;13.0;
2020;N60;BEVWEST_P;12.7;
2019;N60;BEVWEST_P;12.2;
2017;N60;BEVWEST_P;11.6;
2016;N60;BEVWEST_P;11.4;
2015;N60;BEVWEST_P;10.8;
2020;N60;BEVAUTOCH_P;47.0;
2019;N60;BEVAUTOCH_P;47.4;
2017;N60;BEVAUTOCH_P;48.6;
2016;N60;BEVAUTOCH_P;49.1;
2015;N60;BEVAUTOCH_P;49.8;
2020;N60;BEVNW;3855;
2019;N60;BEVNW;3902;
2017;N60;BEVNW;3869;
2016;N60;BEVNW;3814;
2015;N60;BEVNW;3805;
2020;N60;BEVNW_P;40.3;
2019;N60;BEVNW_P;40.5;
2017;N60;BEVNW_P;39.8;
2016;N60;BEVNW_P;39.5;
2015;N60;BEVNW_P;39.3;
2020;N60;BEVEGNW;2237;
2019;N60;BEVEGNW;2233;
2017;N60;BEVEGNW;2190;
2016;N60;BEVEGNW;2161;
2015;N60;BEVEGNW;2176;
2020;N60;BEVEGWEST;732;
2019;N60;BEVEGWEST;678;
2017;N60;BEVEGWEST;642;
2016;N60;BEVEGWEST;618;
2015;N60;BEVEGWEST;577;
2020;N60;BEVNSTEDELING;1919;
2019;N60;BEVNSTEDELING;1895;
2017;N60;BEVNSTEDELING;1970;
2016;N60;BEVNSTEDELING;1945;
2015;N60;BEVNSTEDELING;1965;
2020;N60;BEVNSTEDELING_P;20.1;
2019;N60;BEVNSTEDELING_P;19.6;
2017;N60;BEVNSTEDELING_P;20.2;
2016;N60;BEVNSTEDELING_P;20.1;
2015;N60;BEVNSTEDELING_P;20.3;
2017;N60;BEVOPLLAAG_P;37;
2016;N60;BEVOPLLAAG_P;37;
2015;N60;BEVOPLLAAG_P;38;
2017;N60;BEVOPLMID_P;35;
2016;N60;BEVOPLMID_P;35;
2015;N60;BEVOPLMID_P;35;
2017;N60;BEVOPLHOOG_P;28;
2016;N60;BEVOPLHOOG_P;28;
2015;N60;BEVOPLHOOG_P;27;
2020;N60;BEVHHMKIND;1557;
2019;N60;BEVHHMKIND;1575;
2017;N60;BEVHHMKIND;1581;
2016;N60;BEVHHMKIND;1533;
2015;N60;BEVHHMKIND;1510;
2020;N60;BEVHHMKIND_P;30.8;
2019;N60;BEVHHMKIND_P;30.9;
2017;N60;BEVHHMKIND_P;31.1;
2016;N60;BEVHHMKIND_P;30.4;
2015;N60;BEVHHMKIND_P;29.5;
2020;N60;BEV1P80PLUS;172;
2019;N60;BEV1P80PLUS;167;
2017;N60;BEV1P80PLUS;166;
2016;N60;BEV1P80PLUS;154;
2015;N60;BEV1P80PLUS;146;
2020;N60;BEV1P80PLUS_P;1.8;
2019;N60;BEV1P80PLUS_P;1.7;
2017;N60;BEV1P80PLUS_P;1.7;
2016;N60;BEV1P80PLUS_P;1.6;
2015;N60;BEV1P80PLUS_P;1.5;
2020;N60;BEV1P65_79V;242;
2019;N60;BEV1P65_79V;239;
2017;N60;BEV1P65_79V;245;
2016;N60;BEV1P65_79V;240;
2015;N60;BEV1P65_79V;231;
2020;N60;BEV1P65_79M;192;
2019;N60;BEV1P65_79M;188;
2017;N60;BEV1P65_79M;165;
2016;N60;BEV1P65_79M;164;
2015;N60;BEV1P65_79M;177;
2020;N60;BEV1P80PLUSV;108;
2019;N60;BEV1P80PLUSV;108;
2017;N60;BEV1P80PLUSV;109;
2016;N60;BEV1P80PLUSV;105;
2015;N60;BEV1P80PLUSV;105;
2020;N60;BEV1P80PLUSM;64;
2019;N60;BEV1P80PLUSM;59;
2017;N60;BEV1P80PLUSM;57;
2016;N60;BEV1P80PLUSM;49;
2015;N60;BEV1P80PLUSM;41;
2018;N60;BEVTOTAAL;9760;
2018;N60;BEVMAN;4821;
2018;N60;BEVVROUW;4939;
2018;N60;BEVMAN_P;49.4;
2018;N60;BEVVROUW_P;50.6;
2018;N60;BEVDICHT;8300;
2018;N60;BEVSUR;727;
2018;N60;BEVANTIL;136;
2018;N60;BEVTURK;446;
2018;N60;BEVMAROK;1094;
2018;N60;BEVOVNW;1476;
2018;N60;BEVWEST;1178;
2018;N60;BEVAUTOCH;4703;
2018;N60;BEVSUR_P;7.4;
2018;N60;BEVANTIL_P;1.4;
2018;N60;BEVTURK_P;4.6;
2018;N60;BEVMAROK_P;11.2;
2018;N60;BEVOVNW_P;15.1;
2018;N60;BEVWEST_P;12.1;
2018;N60;BEVAUTOCH_P;48.2;
2018;N60;BEVNW;3879;
2018;N60;BEVNW_P;39.7;
2018;N60;BEVEGNW;2207;
2018;N60;BEVEGWEST;676;
2018;N60;BEVNSTEDELING;2004;
2018;N60;BEVNSTEDELING_P;20.5;
2018;N60;BEVOPLLAAG_P;37;
2018;N60;BEVOPLMID_P;34;
2018;N60;BEVOPLHOOG_P;29;
2018;N60;BEVHHMKIND;1556;
2018;N60;BEVHHMKIND_P;30.2;
2018;N60;BEV1P80PLUS;162;
2018;N60;BEV1P80PLUS_P;1.7;
2018;N60;BEV1P65_79V;252;
2018;N60;BEV1P65_79M;175;
2018;N60;BEV1P80PLUSV;104;
2018;N60;BEV1P80PLUSM;58;
2018;N60;BEV0_4;609;
2018;N60;BEV5_9;567;
2018;N60;BEV10_14;474;
