jaar;gebiedcode15;gebiedcodetype;gebiednaam;variabele;waarde
2018;DX02;22GEBIEDEN;Centrum-Oost;BEVOPLLAAG_P;12
2018;DX02;22GEBIEDEN;Centrum-Oost;BEVOPLMID_P;25
2018;DX02;22GEBIEDEN;Centrum-Oost;BEVOPLHOOG_P;63
2018;DX02;22GEBIEDEN;Centrum-Oost;BEVHHMKIND;4169
2018;DX02;22GEBIEDEN;Centrum-Oost;BEVHHMKIND_P;15.6
2018;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUS;505
2018;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUS_P;1.2
2018;DX02;22GEBIEDEN;Centrum-Oost;BEV1P65_79V;1502
2018;DX02;22GEBIEDEN;Centrum-Oost;BEV1P65_79M;1209
2018;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUSV;354
2018;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUSM;151
2018;DX02;22GEBIEDEN;Centrum-Oost;BEV0_4;1556
2018;DX02;22GEBIEDEN;Centrum-Oost;BEV5_9;1331
2018;DX02;22GEBIEDEN;Centrum-Oost;BEV10_14;1262
2018;DX02;22GEBIEDEN;Centrum-Oost;BEV15_19;1486
2018;DX02;22GEBIEDEN;Centrum-Oost;BEV20_24;3971
2018;DX02;22GEBIEDEN;Centrum-Oost;BEV25_29;5298
2018;DX02;22GEBIEDEN;Centrum-Oost;BEV30_34;4305
2018;DX02;22GEBIEDEN;Centrum-Oost;BEV35_39;3073
2018;DX02;22GEBIEDEN;Centrum-Oost;BEV40_44;2877
2018;DX02;22GEBIEDEN;Centrum-Oost;BEV45_49;3005
2018;DX02;22GEBIEDEN;Centrum-Oost;BEV50_54;3147
2018;DX02;22GEBIEDEN;Centrum-Oost;BEV55_59;3080
2018;DX02;22GEBIEDEN;Centrum-Oost;BEV60_64;2759
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVTURK;495
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVTURK;487
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVTURK;456
2020;DX02;22GEBIEDEN;Centrum-Oost;BEVMAROK;930
2019;DX02;22GEBIEDEN;Centrum-Oost;BEVMAROK;889
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVMAROK;897
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVMAROK;893
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVMAROK;883
2020;DX02;22GEBIEDEN;Centrum-Oost;BEVOVNW;4748
2019;DX02;22GEBIEDEN;Centrum-Oost;BEVOVNW;4413
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVOVNW;3995
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVOVNW;3799
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVOVNW;3646
2020;DX02;22GEBIEDEN;Centrum-Oost;BEVWEST;11722
2019;DX02;22GEBIEDEN;Centrum-Oost;BEVWEST;11326
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVWEST;10635
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVWEST;10203
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVWEST;9875
2020;DX02;22GEBIEDEN;Centrum-Oost;BEVAUTOCH;23771
2019;DX02;22GEBIEDEN;Centrum-Oost;BEVAUTOCH;24348
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVAUTOCH;25259
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVAUTOCH;25729
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVAUTOCH;26062
2020;DX02;22GEBIEDEN;Centrum-Oost;BEVSUR_P;3.4
2019;DX02;22GEBIEDEN;Centrum-Oost;BEVSUR_P;3.4
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVSUR_P;3.6
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVSUR_P;3.6
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVSUR_P;3.7
2020;DX02;22GEBIEDEN;Centrum-Oost;BEVANTIL_P;0.8
2019;DX02;22GEBIEDEN;Centrum-Oost;BEVANTIL_P;0.8
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVANTIL_P;0.8
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVANTIL_P;0.8
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVANTIL_P;0.8
2020;DX02;22GEBIEDEN;Centrum-Oost;BEVTURK_P;1.4
2019;DX02;22GEBIEDEN;Centrum-Oost;BEVTURK_P;1.2
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVTURK_P;1.1
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVTURK_P;1.1
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVTURK_P;1.1
2020;DX02;22GEBIEDEN;Centrum-Oost;BEVMAROK_P;2.1
2019;DX02;22GEBIEDEN;Centrum-Oost;BEVMAROK_P;2.1
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVMAROK_P;2.1
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVMAROK_P;2.1
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVMAROK_P;2.1
2020;DX02;22GEBIEDEN;Centrum-Oost;BEVOVNW_P;10.9
2019;DX02;22GEBIEDEN;Centrum-Oost;BEVOVNW_P;10.2
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVOVNW_P;9.2
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVOVNW_P;8.8
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVOVNW_P;8.5
2020;DX02;22GEBIEDEN;Centrum-Oost;BEVWEST_P;26.9
2019;DX02;22GEBIEDEN;Centrum-Oost;BEVWEST_P;26.1
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVWEST_P;24.6
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVWEST_P;23.7
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVWEST_P;23.1
2020;DX02;22GEBIEDEN;Centrum-Oost;BEVAUTOCH_P;54.5
2019;DX02;22GEBIEDEN;Centrum-Oost;BEVAUTOCH_P;56.2
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVAUTOCH_P;58.5
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVAUTOCH_P;59.8
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVAUTOCH_P;60.8
2020;DX02;22GEBIEDEN;Centrum-Oost;BEVNW;8104
2019;DX02;22GEBIEDEN;Centrum-Oost;BEVNW;7645
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVNW;7300
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVNW;7091
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVNW;6896
2020;DX02;22GEBIEDEN;Centrum-Oost;BEVNW_P;18.6
2019;DX02;22GEBIEDEN;Centrum-Oost;BEVNW_P;17.6
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVNW_P;16.9
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVNW_P;16.5
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVNW_P;16.1
2020;DX02;22GEBIEDEN;Centrum-Oost;BEVEGNW;5381
2019;DX02;22GEBIEDEN;Centrum-Oost;BEVEGNW;4960
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVEGNW;4635
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVEGNW;4456
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVEGNW;4307
2020;DX02;22GEBIEDEN;Centrum-Oost;BEVEGWEST;7875
2019;DX02;22GEBIEDEN;Centrum-Oost;BEVEGWEST;7471
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVEGWEST;6674
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVEGWEST;6324
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVEGWEST;5956
2020;DX02;22GEBIEDEN;Centrum-Oost;BEVNSTEDELING;16383
2019;DX02;22GEBIEDEN;Centrum-Oost;BEVNSTEDELING;16751
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVNSTEDELING;17350
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVNSTEDELING;17652
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVNSTEDELING;17851
2020;DX02;22GEBIEDEN;Centrum-Oost;BEVNSTEDELING_P;37.6
2019;DX02;22GEBIEDEN;Centrum-Oost;BEVNSTEDELING_P;38.7
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVNSTEDELING_P;40.2
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVNSTEDELING_P;41.0
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVNSTEDELING_P;41.7
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVOPLLAAG_P;12
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVOPLLAAG_P;14
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVOPLLAAG_P;13
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVOPLMID_P;30
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVOPLMID_P;26
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVOPLMID_P;26
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVOPLHOOG_P;57
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVOPLHOOG_P;60
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVOPLHOOG_P;62
2020;DX02;22GEBIEDEN;Centrum-Oost;BEVHHMKIND;4132
2019;DX02;22GEBIEDEN;Centrum-Oost;BEVHHMKIND;4116
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVHHMKIND;4155
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVHHMKIND;4145
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVHHMKIND;4179
2020;DX02;22GEBIEDEN;Centrum-Oost;BEVHHMKIND_P;15.2
2019;DX02;22GEBIEDEN;Centrum-Oost;BEVHHMKIND_P;15.3
2017;DX02;22GEBIEDEN;Centrum-Oost;BEVHHMKIND_P;15.7
2016;DX02;22GEBIEDEN;Centrum-Oost;BEVHHMKIND_P;15.7
2015;DX02;22GEBIEDEN;Centrum-Oost;BEVHHMKIND_P;15.8
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUS;551
2019;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUS;515
2017;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUS;484
2016;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUS;489
2015;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUS;475
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUS_P;1.3
2019;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUS_P;1.2
2017;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUS_P;1.1
2016;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUS_P;1.1
2015;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUS_P;1.1
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV1P65_79V;1620
2019;DX02;22GEBIEDEN;Centrum-Oost;BEV1P65_79V;1578
2017;DX02;22GEBIEDEN;Centrum-Oost;BEV1P65_79V;1433
2016;DX02;22GEBIEDEN;Centrum-Oost;BEV1P65_79V;1353
2015;DX02;22GEBIEDEN;Centrum-Oost;BEV1P65_79V;1275
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV1P65_79M;1345
2019;DX02;22GEBIEDEN;Centrum-Oost;BEV1P65_79M;1254
2017;DX02;22GEBIEDEN;Centrum-Oost;BEV1P65_79M;1142
2016;DX02;22GEBIEDEN;Centrum-Oost;BEV1P65_79M;1080
2015;DX02;22GEBIEDEN;Centrum-Oost;BEV1P65_79M;1016
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUSV;379
2019;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUSV;354
2017;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUSV;348
2016;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUSV;361
2015;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUSV;351
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUSM;172
2019;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUSM;161
2017;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUSM;136
2016;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUSM;128
2015;DX02;22GEBIEDEN;Centrum-Oost;BEV1P80PLUSM;124
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV0_4;1465
2019;DX02;22GEBIEDEN;Centrum-Oost;BEV0_4;1528
2017;DX02;22GEBIEDEN;Centrum-Oost;BEV0_4;1583
2016;DX02;22GEBIEDEN;Centrum-Oost;BEV0_4;1615
2015;DX02;22GEBIEDEN;Centrum-Oost;BEV0_4;1779
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV5_9;1257
2019;DX02;22GEBIEDEN;Centrum-Oost;BEV5_9;1263
2017;DX02;22GEBIEDEN;Centrum-Oost;BEV5_9;1367
2016;DX02;22GEBIEDEN;Centrum-Oost;BEV5_9;1397
2015;DX02;22GEBIEDEN;Centrum-Oost;BEV5_9;1384
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV10_14;1268
2019;DX02;22GEBIEDEN;Centrum-Oost;BEV10_14;1244
2017;DX02;22GEBIEDEN;Centrum-Oost;BEV10_14;1248
2016;DX02;22GEBIEDEN;Centrum-Oost;BEV10_14;1283
2015;DX02;22GEBIEDEN;Centrum-Oost;BEV10_14;1225
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV15_19;1551
2019;DX02;22GEBIEDEN;Centrum-Oost;BEV15_19;1538
2017;DX02;22GEBIEDEN;Centrum-Oost;BEV15_19;1433
2016;DX02;22GEBIEDEN;Centrum-Oost;BEV15_19;1398
2015;DX02;22GEBIEDEN;Centrum-Oost;BEV15_19;1454
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV20_24;3759
2019;DX02;22GEBIEDEN;Centrum-Oost;BEV20_24;3738
2017;DX02;22GEBIEDEN;Centrum-Oost;BEV20_24;3984
2016;DX02;22GEBIEDEN;Centrum-Oost;BEV20_24;4202
2015;DX02;22GEBIEDEN;Centrum-Oost;BEV20_24;4040
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV25_29;5329
2019;DX02;22GEBIEDEN;Centrum-Oost;BEV25_29;5295
2017;DX02;22GEBIEDEN;Centrum-Oost;BEV25_29;5215
2016;DX02;22GEBIEDEN;Centrum-Oost;BEV25_29;5106
2015;DX02;22GEBIEDEN;Centrum-Oost;BEV25_29;4958
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV30_34;4493
2019;DX02;22GEBIEDEN;Centrum-Oost;BEV30_34;4439
2017;DX02;22GEBIEDEN;Centrum-Oost;BEV30_34;4116
2016;DX02;22GEBIEDEN;Centrum-Oost;BEV30_34;3923
2015;DX02;22GEBIEDEN;Centrum-Oost;BEV30_34;3968
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV35_39;3288
2019;DX02;22GEBIEDEN;Centrum-Oost;BEV35_39;3161
2017;DX02;22GEBIEDEN;Centrum-Oost;BEV35_39;3125
2016;DX02;22GEBIEDEN;Centrum-Oost;BEV35_39;3083
2015;DX02;22GEBIEDEN;Centrum-Oost;BEV35_39;3113
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV40_44;2602
2019;DX02;22GEBIEDEN;Centrum-Oost;BEV40_44;2716
2017;DX02;22GEBIEDEN;Centrum-Oost;BEV40_44;2937
2016;DX02;22GEBIEDEN;Centrum-Oost;BEV40_44;3066
2015;DX02;22GEBIEDEN;Centrum-Oost;BEV40_44;3163
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV45_49;2835
2019;DX02;22GEBIEDEN;Centrum-Oost;BEV45_49;2900
2017;DX02;22GEBIEDEN;Centrum-Oost;BEV45_49;3081
2016;DX02;22GEBIEDEN;Centrum-Oost;BEV45_49;3076
2015;DX02;22GEBIEDEN;Centrum-Oost;BEV45_49;3151
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV50_54;3044
2019;DX02;22GEBIEDEN;Centrum-Oost;BEV50_54;3101
2017;DX02;22GEBIEDEN;Centrum-Oost;BEV50_54;3209
2016;DX02;22GEBIEDEN;Centrum-Oost;BEV50_54;3258
2015;DX02;22GEBIEDEN;Centrum-Oost;BEV50_54;3239
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV55_59;3050
2019;DX02;22GEBIEDEN;Centrum-Oost;BEV55_59;3076
2017;DX02;22GEBIEDEN;Centrum-Oost;BEV55_59;3057
2016;DX02;22GEBIEDEN;Centrum-Oost;BEV55_59;3063
2015;DX02;22GEBIEDEN;Centrum-Oost;BEV55_59;2989
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV60_64;2831
2019;DX02;22GEBIEDEN;Centrum-Oost;BEV60_64;2806
2017;DX02;22GEBIEDEN;Centrum-Oost;BEV60_64;2791
2016;DX02;22GEBIEDEN;Centrum-Oost;BEV60_64;2764
2015;DX02;22GEBIEDEN;Centrum-Oost;BEV60_64;2785
2020;DX02;22GEBIEDEN;Centrum-Oost;BEV65_69;2514
2018;DX02;22GEBIEDEN;Centrum-Oost;IINKQ1_P;29
2017;DX02;22GEBIEDEN;Centrum-Oost;IINKQ1_P;29
2016;DX02;22GEBIEDEN;Centrum-Oost;IINKQ1_P;29
2015;DX02;22GEBIEDEN;Centrum-Oost;IINKQ1_P;30
2018;DX02;22GEBIEDEN;Centrum-Oost;IINKQ2_P;19
2017;DX02;22GEBIEDEN;Centrum-Oost;IINKQ2_P;19
2016;DX02;22GEBIEDEN;Centrum-Oost;IINKQ2_P;18
2015;DX02;22GEBIEDEN;Centrum-Oost;IINKQ2_P;18
2018;DX02;22GEBIEDEN;Centrum-Oost;IINKQ3_P;17
2017;DX02;22GEBIEDEN;Centrum-Oost;IINKQ3_P;17
2016;DX02;22GEBIEDEN;Centrum-Oost;IINKQ3_P;17
2015;DX02;22GEBIEDEN;Centrum-Oost;IINKQ3_P;17
2018;DX02;22GEBIEDEN;Centrum-Oost;IINKQ4_P;14
2017;DX02;22GEBIEDEN;Centrum-Oost;IINKQ4_P;14
2016;DX02;22GEBIEDEN;Centrum-Oost;IINKQ4_P;14
2015;DX02;22GEBIEDEN;Centrum-Oost;IINKQ4_P;14
2018;DX02;22GEBIEDEN;Centrum-Oost;IINKQ5_P;21
2017;DX02;22GEBIEDEN;Centrum-Oost;IINKQ5_P;22
2016;DX02;22GEBIEDEN;Centrum-Oost;IINKQ5_P;22
2015;DX02;22GEBIEDEN;Centrum-Oost;IINKQ5_P;22
2020;DX03;22GEBIEDEN;Westerpark;BEVTOTAAL;37576
2019;DX03;22GEBIEDEN;Westerpark;BEVTOTAAL;37143
2017;DX03;22GEBIEDEN;Westerpark;BEVTOTAAL;36000
2016;DX03;22GEBIEDEN;Westerpark;BEVTOTAAL;36116
2015;DX03;22GEBIEDEN;Westerpark;BEVTOTAAL;36330
2020;DX03;22GEBIEDEN;Westerpark;BEVMAN;18758
2019;DX03;22GEBIEDEN;Westerpark;BEVMAN;18505
2017;DX03;22GEBIEDEN;Westerpark;BEVMAN;17903
2016;DX03;22GEBIEDEN;Westerpark;BEVMAN;17944
2015;DX03;22GEBIEDEN;Westerpark;BEVMAN;17962
2020;DX03;22GEBIEDEN;Westerpark;BEVVROUW;18817
2019;DX03;22GEBIEDEN;Westerpark;BEVVROUW;18637
2017;DX03;22GEBIEDEN;Westerpark;BEVVROUW;18097
2016;DX03;22GEBIEDEN;Westerpark;BEVVROUW;18172
2015;DX03;22GEBIEDEN;Westerpark;BEVVROUW;18368
2020;DX03;22GEBIEDEN;Westerpark;BEVMAN_P;49.9
2019;DX03;22GEBIEDEN;Westerpark;BEVMAN_P;49.8
2017;DX03;22GEBIEDEN;Westerpark;BEVMAN_P;49.7
2016;DX03;22GEBIEDEN;Westerpark;BEVMAN_P;49.7
2015;DX03;22GEBIEDEN;Westerpark;BEVMAN_P;49.4
2020;DX03;22GEBIEDEN;Westerpark;BEVVROUW_P;50.1
2019;DX03;22GEBIEDEN;Westerpark;BEVVROUW_P;50.2
2017;DX03;22GEBIEDEN;Westerpark;BEVVROUW_P;50.3
2016;DX03;22GEBIEDEN;Westerpark;BEVVROUW_P;50.3
2015;DX03;22GEBIEDEN;Westerpark;BEVVROUW_P;50.6
2020;DX03;22GEBIEDEN;Westerpark;BEVDICHT;12252
2019;DX03;22GEBIEDEN;Westerpark;BEVDICHT;12115
2017;DX03;22GEBIEDEN;Westerpark;BEVDICHT;11814
2016;DX03;22GEBIEDEN;Westerpark;BEVDICHT;11959
2015;DX03;22GEBIEDEN;Westerpark;BEVDICHT;12151
2020;DX03;22GEBIEDEN;Westerpark;BEVSUR;1808
2019;DX03;22GEBIEDEN;Westerpark;BEVSUR;1837
2017;DX03;22GEBIEDEN;Westerpark;BEVSUR;1856
2016;DX03;22GEBIEDEN;Westerpark;BEVSUR;1896
2015;DX03;22GEBIEDEN;Westerpark;BEVSUR;1953
2020;DX03;22GEBIEDEN;Westerpark;BEVANTIL;382
2019;DX03;22GEBIEDEN;Westerpark;BEVANTIL;384
2017;DX03;22GEBIEDEN;Westerpark;BEVANTIL;371
2016;DX03;22GEBIEDEN;Westerpark;BEVANTIL;395
2015;DX03;22GEBIEDEN;Westerpark;BEVANTIL;407
2020;DX03;22GEBIEDEN;Westerpark;BEVTURK;791
2019;DX03;22GEBIEDEN;Westerpark;BEVTURK;766
2018;DX03;22GEBIEDEN;Westerpark;BEVTOTAAL;36084
2018;DX03;22GEBIEDEN;Westerpark;BEVMAN;18023
2018;DX03;22GEBIEDEN;Westerpark;BEVVROUW;18061
2018;DX03;22GEBIEDEN;Westerpark;BEVMAN_P;49.9
2018;DX03;22GEBIEDEN;Westerpark;BEVVROUW_P;50.1
2018;DX03;22GEBIEDEN;Westerpark;BEVDICHT;11938
2018;DX03;22GEBIEDEN;Westerpark;BEVSUR;1835
2018;DX03;22GEBIEDEN;Westerpark;BEVANTIL;367
2018;DX03;22GEBIEDEN;Westerpark;BEVTURK;729
2018;DX03;22GEBIEDEN;Westerpark;BEVMAROK;2496
2018;DX03;22GEBIEDEN;Westerpark;BEVOVNW;3915
2018;DX03;22GEBIEDEN;Westerpark;BEVWEST;7402
2018;DX03;22GEBIEDEN;Westerpark;BEVAUTOCH;19340
2018;DX03;22GEBIEDEN;Westerpark;BEVSUR_P;5.1
2018;DX03;22GEBIEDEN;Westerpark;BEVANTIL_P;1.0
2018;DX03;22GEBIEDEN;Westerpark;BEVTURK_P;2.0
2018;DX03;22GEBIEDEN;Westerpark;BEVMAROK_P;6.9
2018;DX03;22GEBIEDEN;Westerpark;BEVOVNW_P;10.8
2018;DX03;22GEBIEDEN;Westerpark;BEVWEST_P;20.5
2018;DX03;22GEBIEDEN;Westerpark;BEVAUTOCH_P;53.6
2018;DX03;22GEBIEDEN;Westerpark;BEVNW;9342
2018;DX03;22GEBIEDEN;Westerpark;BEVNW_P;25.9
2018;DX03;22GEBIEDEN;Westerpark;BEVEGNW;5553
2018;DX03;22GEBIEDEN;Westerpark;BEVEGWEST;4380
2018;DX03;22GEBIEDEN;Westerpark;BEVNSTEDELING;13700
2018;DX03;22GEBIEDEN;Westerpark;BEVNSTEDELING_P;38.0
2018;DX03;22GEBIEDEN;Westerpark;BEVOPLLAAG_P;17
2018;DX03;22GEBIEDEN;Westerpark;BEVOPLMID_P;29
2018;DX03;22GEBIEDEN;Westerpark;BEVOPLHOOG_P;53
2018;DX03;22GEBIEDEN;Westerpark;BEVHHMKIND;4245
2018;DX03;22GEBIEDEN;Westerpark;BEVHHMKIND_P;19.8
2018;DX03;22GEBIEDEN;Westerpark;BEV1P80PLUS;378
2018;DX03;22GEBIEDEN;Westerpark;BEV1P80PLUS_P;1.0
2018;DX03;22GEBIEDEN;Westerpark;BEV1P65_79V;941
2018;DX03;22GEBIEDEN;Westerpark;BEV1P65_79M;790
2018;DX03;22GEBIEDEN;Westerpark;BEV1P80PLUSV;280
2018;DX03;22GEBIEDEN;Westerpark;BEV1P80PLUSM;98
2017;DX03;22GEBIEDEN;Westerpark;BEVTURK;725
2016;DX03;22GEBIEDEN;Westerpark;BEVTURK;732
2015;DX03;22GEBIEDEN;Westerpark;BEVTURK;725
2020;DX03;22GEBIEDEN;Westerpark;BEVMAROK;2488
2019;DX03;22GEBIEDEN;Westerpark;BEVMAROK;2523
2018;DX03;22GEBIEDEN;Westerpark;BEV0_4;1786
2018;DX03;22GEBIEDEN;Westerpark;BEV5_9;1421
2018;DX03;22GEBIEDEN;Westerpark;BEV10_14;1148
2018;DX03;22GEBIEDEN;Westerpark;BEV15_19;1225
2018;DX03;22GEBIEDEN;Westerpark;BEV20_24;2040
2018;DX03;22GEBIEDEN;Westerpark;BEV25_29;4209
2018;DX03;22GEBIEDEN;Westerpark;BEV30_34;4437
2018;DX03;22GEBIEDEN;Westerpark;BEV35_39;3448
2018;DX03;22GEBIEDEN;Westerpark;BEV40_44;2791
2018;DX03;22GEBIEDEN;Westerpark;BEV45_49;2660
2018;DX03;22GEBIEDEN;Westerpark;BEV50_54;2694
2018;DX03;22GEBIEDEN;Westerpark;BEV55_59;2486
2018;DX03;22GEBIEDEN;Westerpark;BEV60_64;1875
2017;DX03;22GEBIEDEN;Westerpark;BEVMAROK;2518
2016;DX03;22GEBIEDEN;Westerpark;BEVMAROK;2538
2015;DX03;22GEBIEDEN;Westerpark;BEVMAROK;2521
2020;DX03;22GEBIEDEN;Westerpark;BEVOVNW;4280
2019;DX03;22GEBIEDEN;Westerpark;BEVOVNW;4083
2017;DX03;22GEBIEDEN;Westerpark;BEVOVNW;3744
2016;DX03;22GEBIEDEN;Westerpark;BEVOVNW;3650
2015;DX03;22GEBIEDEN;Westerpark;BEVOVNW;3559
2020;DX03;22GEBIEDEN;Westerpark;BEVWEST;8464
2019;DX03;22GEBIEDEN;Westerpark;BEVWEST;7939
2017;DX03;22GEBIEDEN;Westerpark;BEVWEST;7188
2016;DX03;22GEBIEDEN;Westerpark;BEVWEST;7031
2015;DX03;22GEBIEDEN;Westerpark;BEVWEST;6879
2020;DX03;22GEBIEDEN;Westerpark;BEVAUTOCH;19363
2019;DX03;22GEBIEDEN;Westerpark;BEVAUTOCH;19611
2017;DX03;22GEBIEDEN;Westerpark;BEVAUTOCH;19598
2016;DX03;22GEBIEDEN;Westerpark;BEVAUTOCH;19874
2015;DX03;22GEBIEDEN;Westerpark;BEVAUTOCH;20286
2020;DX03;22GEBIEDEN;Westerpark;BEVSUR_P;4.8
2019;DX03;22GEBIEDEN;Westerpark;BEVSUR_P;4.9
2017;DX03;22GEBIEDEN;Westerpark;BEVSUR_P;5.2
2016;DX03;22GEBIEDEN;Westerpark;BEVSUR_P;5.2
2015;DX03;22GEBIEDEN;Westerpark;BEVSUR_P;5.4
2020;DX03;22GEBIEDEN;Westerpark;BEVANTIL_P;1.0
2019;DX03;22GEBIEDEN;Westerpark;BEVANTIL_P;1.0
2017;DX03;22GEBIEDEN;Westerpark;BEVANTIL_P;1.0
2016;DX03;22GEBIEDEN;Westerpark;BEVANTIL_P;1.1
2015;DX03;22GEBIEDEN;Westerpark;BEVANTIL_P;1.1
2020;DX03;22GEBIEDEN;Westerpark;BEVTURK_P;2.1
2019;DX03;22GEBIEDEN;Westerpark;BEVTURK_P;2.1
2017;DX03;22GEBIEDEN;Westerpark;BEVTURK_P;2.0
2016;DX03;22GEBIEDEN;Westerpark;BEVTURK_P;2.0
2015;DX03;22GEBIEDEN;Westerpark;BEVTURK_P;2.0
2020;DX03;22GEBIEDEN;Westerpark;BEVMAROK_P;6.6
