PC6;Buurt2020;BU_NAAM;Wijk2020;WK_NAAM;Gemeente2020;GM_NAAM
1102CC;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102CD;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102CE;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102CG;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102CH;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102CJ;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102CK;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102CL;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102CM;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102CN;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102CP;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102CR;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102CS;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102CT;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102CV;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102CW;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102CX;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102CZ;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102DA;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102DB;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102DD;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102DE;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102DG;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102DH;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102DJ;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102DK;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102DL;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102DM;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102DN;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102DP;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102DR;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102DS;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102DT;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102DV;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102DW;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102DX;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102DZ;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102EA;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102EB;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102EC;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102ED;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102EE;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102EG;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102EH;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102EJ;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102EK;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102EL;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102EM;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102EN;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102EP;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102ER;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102GA;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102GB;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102GC;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102GD;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102GE;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102GG;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102GH;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102GJ;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102GK;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102GL;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102GM;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102GN;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102GP;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102GR;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102HA;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102HB;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102HC;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102HD;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102HE;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102HG;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102HH;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102HJ;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102HK;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102HL;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102HM;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102HN;3639306;Rechte H-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JA;3639308;Huntum;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JB;3639308;Huntum;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JC;3639308;Huntum;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JD;3639308;Huntum;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JE;3639303;F-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JG;3639303;F-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JH;3639303;F-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JJ;3639303;F-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JK;3639303;F-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JL;3639303;F-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JM;3639303;F-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JN;3639303;F-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JP;3639303;F-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JR;3639303;F-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JS;3639303;F-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JT;3639303;F-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JV;3639303;F-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JW;3639303;F-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JX;3639303;F-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102JZ;3639303;F-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102KA;3639307;Hakfort/Huigenbos;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102LA;3639307;Hakfort/Huigenbos;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102LB;3639307;Hakfort/Huigenbos;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102LC;3639307;Hakfort/Huigenbos;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102MA;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102MB;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102ME;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102MG;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102MH;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102MJ;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102MK;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102ML;3639304;Amsterdamse Poort;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102MV;3639302;D-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102MW;3639302;D-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102MX;3639302;D-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102MZ;3639302;D-buurt;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102NA;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102NB;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102NC;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102ND;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102NE;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102NG;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102NH;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102NJ;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102NK;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102NL;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102NM;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102NN;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102NP;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102PA;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102PB;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102PC;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102PE;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102PG;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102PH;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102PJ;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102PL;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102PN;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102PP;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102PR;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102PS;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102PT;3639305;Hoptille;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102RA;3639300;Venserpolder West;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102RB;3639300;Venserpolder West;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102RC;3639300;Venserpolder West;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102RD;3639300;Venserpolder West;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102RE;3639300;Venserpolder West;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102RG;3639300;Venserpolder West;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102RH;3639300;Venserpolder West;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102RJ;3639300;Venserpolder West;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
1102RK;3639300;Venserpolder West;36393;Bijlmer Centrum (D,F,H);363;Amsterdam
